"","gene","p_val_adj","avg_log2FC","cluster","p_val","celltype","pct.1","pct.2"
"211","ALK",0.00202472214658283,0.0749420065807864,"COPD",0.000658160227471183,"Monocytes",0.0338504936530324,0.00826446280991736
"212","ALOX5AP",1.96686905583087e-07,0.413293152268635,"Normal",1.73591283649288e-08,"Monocytes",0.160789844851904,0.286501377410468
"213","ALPK1",0.0378722388626654,0.0636066447272563,"COPD",0.0324323165804954,"Monocytes",0.0860366713681241,0.0564738292011019
"214","ALYREF",0.0239104117235303,0.0856064526966054,"Normal",0.0162394325629252,"Monocytes",0.0634696755994358,0.0977961432506887
"215","AMBRA1",1.02557170650412e-06,0.337652288751782,"COPD",1.08981624404064e-07,"Monocytes",0.255289139633286,0.143250688705234
"216","AMDHD2",0.0188675091373599,0.0593605004322108,"Normal",0.0116803423292659,"Monocytes",0.0352609308885755,0.0647382920110193
"217","AMPH",0.00283683474467239,0.0866790641428608,"Normal",0.00100364810266751,"Monocytes",0.0197461212976023,0.0523415977961433
"218","AMZ1",0.000549646147911583,0.153178205402019,"COPD",0.000135979514635803,"Monocytes",0.1212976022567,0.0619834710743802
"219","AMZ2",0.0346829032723998,0.0874375690702185,"COPD",0.0283761212165259,"Monocytes",0.0888575458392102,0.059228650137741
"220","ANAPC11",0.0132606309079997,0.163327663581199,"Normal",0.00715663773071857,"Monocytes",0.279266572637518,0.349862258953168
"221","ANAPC15",1.04205101051529e-05,0.200811590601718,"Normal",1.49053200591079e-06,"Monocytes",0.0691114245416079,0.148760330578512
"222","ANG",0.0441831257476811,0.0410441783473817,"Normal",0.0405973787937734,"Monocytes",0.0211565585331453,0.0399449035812672
"223","ANK3",0.0350132105821333,0.0676734125175795,"COPD",0.0287620896458956,"Monocytes",0.0324400564174894,0.0151515151515152
"224","ANKAR",0.0281497270281073,0.0446083202081198,"COPD",0.0205036814670871,"Monocytes",0.0211565585331453,0.0068870523415978
"225","ANKDD1A",0.00332454049455826,0.119490999011534,"COPD",0.00122846956646497,"Monocytes",0.10296191819464,0.0564738292011019
"226","ANKHD1",0.000163223001407369,0.26408941630981,"COPD",3.26942974270056e-05,"Monocytes",0.259520451339915,0.172176308539945
"227","ANKRD11",2.81477483565708e-17,0.784357512026847,"COPD",1.99882565047928e-19,"Monocytes",0.548660084626234,0.327823691460055
"228","ANKRD13C",0.00469498350481345,0.114065249818935,"COPD",0.00188132739984917,"Monocytes",0.0874471086036671,0.046831955922865
"229","ANKRD17",0.000906891624630459,0.246414409533902,"COPD",0.000245410439634973,"Monocytes",0.275035260930889,0.192837465564738
"230","ANKRD28",1.02679126597414e-06,0.314526482227695,"COPD",1.09371628635338e-07,"Monocytes",0.215796897038082,0.112947658402204
"231","ANKRD44",0.00591218720307587,0.199257471501862,"COPD",0.00251269319406984,"Monocytes",0.307475317348378,0.235537190082645
"232","ANKRD55",0.0483029794322382,0.0235054520254473,"COPD",0.0472024404837965,"Monocytes",0.0141043723554302,0.00413223140495868
"233","ANKS1A",2.37606557310949e-05,0.220957740048131,"COPD",3.73614165693098e-06,"Monocytes",0.17771509167842,0.09366391184573
"234","ANKS1B",0.019936288443886,0.0576441222486708,"COPD",0.0125341260594455,"Monocytes",0.0338504936530324,0.0137741046831956
"235","ANKUB1",5.17208387982001e-06,0.285606060567401,"COPD",6.82952961190126e-07,"Monocytes",0.203102961918195,0.107438016528926
"236","ANPEP",0.0286640704693695,0.160870372710803,"Normal",0.0211358151790844,"Monocytes",0.221438645980254,0.272727272727273
"237","ANTKMT",1.3789932953131e-05,0.132342375626164,"COPD",2.04942954870271e-06,"Monocytes",0.0662905500705219,0.0165289256198347
"238","ANTXR2",0.0108735083431707,0.131872519576635,"COPD",0.00547122509582821,"Monocytes",0.142454160789845,0.0950413223140496
"239","ANXA2",0.000124486677534654,0.34504627417185,"Normal",2.41838181566181e-05,"Monocytes",0.558533145275035,0.640495867768595
"240","ANXA2R",0.0309811498284405,0.0382599768276657,"Normal",0.0240510524029562,"Monocytes",0.00846262341325811,0.0234159779614325
"241","ANXA5",9.70510390965547e-06,0.348038743771819,"Normal",1.37097207143751e-06,"Monocytes",0.578279266572638,0.658402203856749
"242","AOAH",1.08433243755713e-08,0.446212064882819,"COPD",6.930047533969e-10,"Monocytes",0.411847672778561,0.268595041322314
"243","AP000692.2",0.0201847781573157,0.0212720821759422,"COPD",0.0130486937669282,"Monocytes",0.00846262341325811,0
"244","AP000763.3",0.0118376375895431,0.0374666102556201,"COPD",0.0061796563245566,"Monocytes",0.0169252468265162,0.00275482093663912
