"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"175","SNX25",2.81236972307972e-08,0.615309791235926,0.406,0.281,0.0025752869554241,"Normal","SNX25","Plasma+B"
"176","DENND4A",3.01108412666181e-08,0.328099475577682,0.784,0.615,0.00275724973478422,"Normal","DENND4A","Plasma+B"
"178","RAD51B",3.09694732554961e-08,0.572655827502169,0.421,0.288,0.00283587466600578,"Normal","RAD51B","Plasma+B"
"179","SEPTIN7",3.12555227659981e-08,0.522499397861218,0.418,0.284,0.00286206821968244,"Normal","SEPTIN7","Plasma+B"
"180","NME1-NME2",3.33036805418584e-08,0.609423539464925,0.394,0.269,0.00304961802721797,"Normal","NME1-NME2","Plasma+B"
"181","MICAL3",3.44667706375853e-08,0.550484741039979,0.484,0.346,0.00315612218728368,"Normal","MICAL3","Plasma+B"
"182","CNR2",3.46390986927034e-08,0.854810186918545,0.232,0.13,0.00317190226729085,"Normal","CNR2","Plasma+B"
"183","BDNF-AS",3.47608275443564e-08,0.727085871961714,0.284,0.171,0.00318304897823671,"Normal","BDNF-AS","Plasma+B"
"184","ILRUN",3.49263344976661e-08,0.717647765400019,0.29,0.175,0.00319820444995128,"Normal","ILRUN","Plasma+B"
"185","RHEX",3.49502801950236e-08,0.70703414437313,0.263,0.153,0.00320039715745831,"Normal","RHEX","Plasma+B"
"186","JPT1",3.89063762775279e-08,0.550196853920975,0.434,0.308,0.00356265687573323,"Normal","JPT1","Plasma+B"
"187","PDE4D",3.9294369986016e-08,0.56714469460998,0.445,0.322,0.00359818545961949,"Normal","PDE4D","Plasma+B"
"188","DNAJB6",3.93258435086679e-08,0.496234284809599,0.497,0.37,0.00360106749008872,"Normal","DNAJB6","Plasma+B"
"189","ZNF512",4.0300961225232e-08,1.10893295600911,0.139,0.061,0.00369035901939449,"Normal","ZNF512","Plasma+B"
"190","PPP3CA",4.04669562875508e-08,0.492407542690776,0.49,0.355,0.00370555918725103,"Normal","PPP3CA","Plasma+B"
"191","CPED1",4.53675605108341e-08,1.02743147771843,0.147,0.065,0.00415430751597708,"Normal","CPED1","Plasma+B"
"192","TYROBP",4.9597700797494e-08,0.724975316998648,0.24,0.134,0.00454166146202653,"Normal","TYROBP","Plasma+B"
"193","AKT3",5.01741057969332e-08,0.606488394129826,0.381,0.252,0.00459444286782518,"Normal","AKT3","Plasma+B"
"194","DANCR",5.26105262046613e-08,0.928199010341853,0.215,0.118,0.00481754588456083,"Normal","DANCR","Plasma+B"
"195","DNAJB1",5.29811402316476e-08,0.584888380776345,0.384,0.262,0.00485148301101197,"Normal","DNAJB1","Plasma+B"
"196","TBC1D5",6.47052418416598e-08,0.490187860377879,0.537,0.411,0.00592505899544078,"Normal","TBC1D5","Plasma+B"
"198","COMMD1",7.47301187326155e-08,0.408453358632304,0.579,0.445,0.0068430369723456,"Normal","COMMD1","Plasma+B"
"200","BACH2",7.58946402105544e-08,0.442789322569216,0.579,0.428,0.00694967220408047,"Normal","BACH2","Plasma+B"
"201","LOC100130950",7.75768228023437e-08,0.964266408995984,0.165,0.08,0.00710370966401062,"Normal","LOC100130950","Plasma+B"
"202","LOC101928626",7.85195139781325e-08,0.432582357970449,0.574,0.429,0.00719003189497759,"Normal","LOC101928626","Plasma+B"
"203","ANKRD17",8.36962654221398e-08,0.551004181508307,0.421,0.297,0.00766406702470534,"Normal","ANKRD17","Plasma+B"
"204","NCOA3",8.64029195402492e-08,0.312035726783008,0.769,0.61,0.00791191534230062,"Normal","NCOA3","Plasma+B"
"205","PELI1",8.64332815411211e-08,0.359634446998323,0.679,0.54,0.00791469559072046,"Normal","PELI1","Plasma+B"
"206","TMEM131L",8.69904243876079e-08,0.490677658868099,0.484,0.343,0.00796571316117326,"Normal","TMEM131L","Plasma+B"
"210","PMF1-BGLAP",9.69850990450289e-08,0.709833474416793,0.276,0.167,0.0088809255195533,"Normal","PMF1-BGLAP","Plasma+B"
"211","NEDD8-MDP1",9.97438981010261e-08,0.739541662954003,0.255,0.152,0.00913354874911096,"Normal","NEDD8-MDP1","Plasma+B"
"212","OOEP",1.0086751593223e-07,0.491379231294427,0.45,0.323,0.00923643843391431,"Normal","OOEP","Plasma+B"
"213","MYO18A",1.00997962570538e-07,1.04288202398459,0.14,0.064,0.00924838343258414,"Normal","MYO18A","Plasma+B"
"214","FAM13B",1.04812751177976e-07,0.564281564836729,0.403,0.277,0.00959770362536725,"Normal","FAM13B","Plasma+B"
"215","HSPE1",1.05679455443623e-07,0.472729693910462,0.511,0.399,0.00967706773497256,"Normal","HSPE1","Plasma+B"
"216","SECISBP2",1.06310988801222e-07,0.630024914099203,0.347,0.225,0.00973489724452794,"Normal","SECISBP2","Plasma+B"
"217","NBPF14",1.11717141694959e-07,0.576280668193708,0.405,0.281,0.0102299386650074,"Normal","NBPF14","Plasma+B"
"218","CORIN",1.4813892163228e-07,0.678088928057869,0.303,0.195,0.0135650810538678,"Normal","CORIN","Plasma+B"
"219","DENND5B",1.49411003571354e-07,0.657599973536539,0.365,0.252,0.0136815655970288,"Normal","DENND5B","Plasma+B"
"220","MBNL1",1.61925630730063e-07,0.351015527338069,0.684,0.539,0.0148275300059519,"Normal","MBNL1","Plasma+B"
"221","RABGAP1L",1.83379261995937e-07,0.357376574311424,0.677,0.546,0.016792039020968,"Normal","RABGAP1L","Plasma+B"
