"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"348","SUPT3H",4.07442375784891e-15,0.899212168902537,0.231,0.129,3.73094983506224e-10,"Normal","SUPT3H","NK+T"
"349","MAP3K5",4.12294522691204e-15,0.887383610582186,0.275,0.168,3.77538094428336e-10,"Normal","MAP3K5","NK+T"
"350","PDE3B",4.16053942396291e-15,0.574323933223096,0.382,0.252,3.80980595052283e-10,"Normal","PDE3B","NK+T"
"351","XPO6",5.20999118577047e-15,0.747219354016846,0.401,0.293,4.77078892881002e-10,"Normal","XPO6","NK+T"
"352","IRAG2",5.97530900592057e-15,1.00739435172572,0.152,0.069,5.47159045672146e-10,"Normal","IRAG2","NK+T"
"353","DIP2B",6.79815744768737e-15,0.902777077316119,0.212,0.115,6.22507277484733e-10,"Normal","DIP2B","NK+T"
"354","FNDC3B",6.90035136817887e-15,0.963153534690981,0.326,0.228,6.31865174784139e-10,"Normal","FNDC3B","NK+T"
"355","PSME4",6.99832781169851e-15,0.744018842238046,0.386,0.275,6.40836877717233e-10,"Normal","PSME4","NK+T"
"356","CD247",7.64720554425066e-15,0.379281166976698,0.633,0.465,7.00254611687033e-10,"Normal","CD247","NK+T"
"357","CCND3",7.64938207288135e-15,0.411684071941448,0.661,0.541,7.00453916413745e-10,"Normal","CCND3","NK+T"
"358","PREX1",7.72809047362479e-15,0.558365555876399,0.392,0.259,7.07661244669822e-10,"Normal","PREX1","NK+T"
"359","RMC1",8.07949486885325e-15,1.07862217748732,0.203,0.11,7.39839345140892e-10,"Normal","RMC1","NK+T"
"360","MYH9",9.78178544307748e-15,0.374907040355421,0.679,0.567,8.95718093022605e-10,"Normal","MYH9","NK+T"
"361","EGLN3",1.0620850313794e-14,1.06253892581066,0.104,0.038,9.72551263234114e-10,"Normal","EGLN3","NK+T"
"362","DISC1",1.08918036534531e-14,1.15546137658884,0.13,0.055,9.97362460546701e-10,"Normal","DISC1","NK+T"
"363","KLRD1",1.09465734418029e-14,0.450912223406634,0.483,0.319,1.00237773006589e-09,"Normal","KLRD1","NK+T"
"364","TRAF3",1.22882942127648e-14,0.915175587523678,0.257,0.155,1.12523910106287e-09,"Normal","TRAF3","NK+T"
"365","PRH1",1.34816999427725e-14,0.849716285525106,0.227,0.126,1.23451926375968e-09,"Normal","PRH1","NK+T"
"366","CUX1",1.45550899416913e-14,0.875478288929175,0.31,0.206,1.33280958596068e-09,"Normal","CUX1","NK+T"
"368","MPZL3",1.52877043075418e-14,1.00189762163527,0.164,0.079,1.39989508344161e-09,"Normal","MPZL3","NK+T"
"369","LOC648987",2.0283710019292e-14,0.971903006940801,0.141,0.062,1.85737932646657e-09,"Normal","LOC648987","NK+T"
"370","EPS15",2.3981510683659e-14,0.685081834698094,0.402,0.289,2.19598693330265e-09,"Normal","EPS15","NK+T"
"371","DIP2A",2.51040687296075e-14,0.751047893874573,0.345,0.232,2.29877957357016e-09,"Normal","DIP2A","NK+T"
"372","NCOA1",2.6964997390187e-14,0.637476055309302,0.342,0.22,2.46918481101943e-09,"Normal","NCOA1","NK+T"
"373","PCNX1",2.70739017790789e-14,0.641851443110919,0.42,0.3,2.47915718591026e-09,"Normal","PCNX1","NK+T"
"374","IL3RA",3.11483260895896e-14,1.1772735975535,0.101,0.037,2.85225222002372e-09,"Normal","IL3RA","NK+T"
"375","RBM14-RBM4",3.18394093866751e-14,0.892409193927563,0.145,0.065,2.91553471753784e-09,"Normal","RBM14-RBM4","NK+T"
"376","PHF20",3.36516905300365e-14,0.459364842308019,0.58,0.468,3.08148530183544e-09,"Normal","PHF20","NK+T"
"377","FAM214A",3.557022358663e-14,0.657998201405479,0.292,0.178,3.25716537382771e-09,"Normal","FAM214A","NK+T"
"378","NFAT5",3.63309070749162e-14,0.739759951516595,0.38,0.273,3.32682116085007e-09,"Normal","NFAT5","NK+T"
"379","BCL11B",4.25284261114536e-14,0.511412076818325,0.408,0.273,3.89432797902581e-09,"Normal","BCL11B","NK+T"
"380","MDN1",4.36630691648579e-14,0.969319930612533,0.24,0.145,3.99822724342604e-09,"Normal","MDN1","NK+T"
"381","SREBF2",4.60120728922528e-14,0.892460551108062,0.255,0.154,4.21332551474359e-09,"Normal","SREBF2","NK+T"
"382","BICDL1",4.65617033503583e-14,0.885302921760009,0.187,0.097,4.26365517579231e-09,"Normal","BICDL1","NK+T"
"383","AHCYL2",4.92777634782951e-14,0.958880452757604,0.161,0.078,4.51236480170748e-09,"Normal","AHCYL2","NK+T"
"384","CAMK4",5.33594138052245e-14,0.730545841352729,0.31,0.203,4.88612152214441e-09,"Normal","CAMK4","NK+T"
"385","MED13L",5.83878856580655e-14,0.865290411924521,0.327,0.225,5.34657868970906e-09,"Normal","MED13L","NK+T"
"386","MAP4K1",6.06127117842156e-14,0.751104455995232,0.192,0.099,5.55030601808062e-09,"Normal","MAP4K1","NK+T"
"387","SIDT1",6.50677777450888e-14,0.799963781673313,0.173,0.084,5.95825640811778e-09,"Normal","SIDT1","NK+T"
"388","SMPD4BP",6.68181573842375e-14,1.0395834983822,0.104,0.039,6.11853867167463e-09,"Normal","SMPD4BP","NK+T"
"389","LOC105371084",8.20701724801937e-14,1.01654440997455,0.126,0.054,7.51516569401133e-09,"Normal","LOC105371084","NK+T"
"390","BORCS5",8.50371071790941e-14,0.543055407079675,0.366,0.241,7.78684790438964e-09,"Normal","BORCS5","NK+T"
"391","BCAS4",9.52323534224858e-14,0.685338058856167,0.311,0.198,8.72042660289702e-09,"Normal","BCAS4","NK+T"
"392","PDXDC1",9.68257114785324e-14,0.742217964558118,0.339,0.233,8.86633040008921e-09,"Normal","PDXDC1","NK+T"
"393","ZBTB20",1.04076090891502e-13,0.523836165988632,0.484,0.358,9.53024764293483e-09,"Normal","ZBTB20","NK+T"
"394","DYRK1A",1.0661024257403e-13,0.671071900255954,0.366,0.253,9.76229991250391e-09,"Normal","DYRK1A","NK+T"
"395","POU2F1",1.08816028664859e-13,0.995769881117043,0.194,0.105,9.96428374484113e-09,"Normal","POU2F1","NK+T"
"396","ABHD3",1.11864381045199e-13,0.848257376136307,0.241,0.143,1.02434213723089e-08,"Normal","ABHD3","NK+T"
"397","RAPGEF1",1.18108294648741e-13,0.705499635387915,0.355,0.244,1.08151765409852e-08,"Normal","RAPGEF1","NK+T"
"398","TAFA2",1.27121554563903e-13,1.09222805243564,0.1,0.038,1.16405207514166e-08,"Normal","TAFA2","NK+T"
"399","SLC27A4",1.30744831302221e-13,1.20915298031243,0.194,0.109,1.19723042023444e-08,"Normal","SLC27A4","NK+T"
"400","CHN2",1.53534470425796e-13,0.848556768333991,0.144,0.066,1.40591514568901e-08,"Normal","CHN2","NK+T"
"401","C4orf19",1.69982191525128e-13,0.991441481343422,0.101,0.038,1.5565269277956e-08,"Normal","C4orf19","NK+T"
"402","TRGC2",1.723470021638e-13,0.675220299881815,0.211,0.112,1.57818149881392e-08,"Normal","TRGC2","NK+T"
"403","SH3KBP1",1.82749554416642e-13,0.476217462555182,0.558,0.447,1.67343766979319e-08,"Normal","SH3KBP1","NK+T"
"404","FCHSD2",2.15339898139764e-13,1.10439852425602,0.207,0.119,1.97186744726582e-08,"Normal","FCHSD2","NK+T"
"405","PTCD1",2.22718623531999e-13,0.855820025633664,0.208,0.116,2.03943443568252e-08,"Normal","PTCD1","NK+T"
"406","LRRC8C",2.30045020709188e-13,0.815714227943031,0.322,0.223,2.10652225463404e-08,"Normal","LRRC8C","NK+T"
