"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC25A12",0.0088565008988184,0.730791594503889,0.153,0.074,1,"Normal","SLC25A12"
"AFF2",0.0088675160845434,0.866274771193859,0.223,0.131,1,"Normal","AFF2"
"XPR1",0.00896528556439053,0.794666670880251,0.188,0.105,1,"Normal","XPR1"
"SNRNP35",0.00911570015087489,1.06080312239987,0.14,0.066,1,"Normal","SNRNP35"
"USP6NL",0.00920554507391804,1.09367133912973,0.114,0.048,1,"Normal","USP6NL"
"ATP6V1A",0.0093314738849973,0.662448713692563,0.109,0.044,1,"Normal","ATP6V1A"
"RPL21P28",0.00933843329328076,0.482361957698176,0.258,0.153,1,"Normal","RPL21P28"
"CERS4",0.00937323380622718,1.0743799531826,0.109,0.044,1,"Normal","CERS4"
"GTF2IP4",0.00938084896518872,1.13558861857065,0.144,0.07,1,"Normal","GTF2IP4"
"RPS2P55",0.00942149297240897,0.914191630952617,0.127,0.057,1,"Normal","RPS2P55"
"TTTY14",0.0094556498507246,1.25926015299151,0.17,0.092,1,"Normal","TTTY14"
"CBFB",0.00955917009512169,0.910917258667748,0.227,0.135,1,"Normal","CBFB"
"PTEN",0.00956842950460524,0.374602225207594,0.703,0.611,1,"Normal","PTEN"
"LIN52",0.00958454434561158,0.689712657070124,0.109,0.044,1,"Normal","LIN52"
"TMEM108",0.00959659623740265,1.19465883614988,0.131,0.061,1,"Normal","TMEM108"
"CSTB",0.00960485083865785,0.40495577158041,0.397,0.293,1,"Normal","CSTB"
"SMC6",0.0096877822647455,0.737909723761594,0.266,0.17,1,"Normal","SMC6"
"POLD4",0.0096978359503605,0.629666135179361,0.157,0.079,1,"Normal","POLD4"
"DCLK2",0.00969857338390964,1.13155145508839,0.114,0.048,1,"Normal","DCLK2"
"PPP6R3",0.00971284737790164,0.576075070122486,0.389,0.275,1,"Normal","PPP6R3"
"KANSL1",0.00971462458756316,0.624990229523728,0.41,0.301,1,"Normal","KANSL1"
"POM121",0.00976032152185666,0.391093022419817,0.227,0.127,1,"Normal","POM121"
"CSAD",0.00976974387220557,0.814114884881713,0.175,0.092,1,"Normal","CSAD"
"MORC3",0.00977198900231997,1.14223426397031,0.205,0.122,1,"Normal","MORC3"
"CSGALNACT1",0.00979081845429384,0.991335937185439,0.131,0.061,1,"Normal","CSGALNACT1"
"ST7L",0.00983178421693914,1.03468909888113,0.153,0.079,1,"Normal","ST7L"
"FBXL20",0.00988527845253229,0.698344373824847,0.227,0.135,1,"Normal","FBXL20"
"ITPR1",0.00994957884579857,0.612726103506362,0.41,0.301,1,"Normal","ITPR1"
"SLC35B3",0.0100093203051763,0.826195457118925,0.14,0.066,1,"Normal","SLC35B3"
"AP3S2",0.0100686135367919,1.24335927339313,0.131,0.061,1,"Normal","AP3S2"
"KPNA5",0.0100788300211392,0.824283023441242,0.175,0.092,1,"Normal","KPNA5"
"SETD2",0.0101172669340776,0.521378836897807,0.323,0.21,1,"Normal","SETD2"
"DHX30",0.010130635718405,1.17682283071419,0.157,0.083,1,"Normal","DHX30"
"STK38",0.0102103953001282,1.18563543215677,0.118,0.052,1,"Normal","STK38"
"COG5",0.0103077191522946,0.709340150515318,0.245,0.148,1,"Normal","COG5"
"ADAMTSL4-AS1",0.0103400476208143,0.681695200971577,0.231,0.135,1,"Normal","ADAMTSL4-AS1"
"TM9SF4",0.0103822671019469,0.412393988227772,0.192,0.1,1,"Normal","TM9SF4"
"SUPT3H",0.0104091369542032,0.670492064736478,0.135,0.061,1,"Normal","SUPT3H"
"CDC27",0.0104982982950964,0.917080428734701,0.258,0.166,1,"Normal","CDC27"
"SEPTIN10",0.0105045135514242,0.6395924882586,0.183,0.096,1,"Normal","SEPTIN10"
"ADAMTS2",0.0105116703320487,0.58240566205669,0.266,0.166,1,"Normal","ADAMTS2"
"RPS2P7",0.0105193435863934,0.909301944349783,0.131,0.061,1,"Normal","RPS2P7"
"OAF",0.0105727519463523,0.766864937197574,0.114,0.048,1,"Normal","OAF"
"USP24",0.0106094725385123,0.519048442700451,0.21,0.118,1,"Normal","USP24"
"MAP4K3",0.0106240730927337,0.508115111693165,0.428,0.31,1,"Normal","MAP4K3"
"ASXL2",0.0106663457414883,0.905623600174108,0.166,0.087,1,"Normal","ASXL2"
"LAMB1",0.0108916247778305,0.383473282370594,0.541,0.402,1,"Normal","LAMB1"
"HMGN3",0.0108958227683591,0.575921189290638,0.402,0.288,1,"Normal","HMGN3"
"EFCAB2",0.0108972132358462,0.784650209145666,0.179,0.096,1,"Normal","EFCAB2"
"TANGO6",0.0109211362966681,0.885515298639814,0.144,0.07,1,"Normal","TANGO6"
"IFNAR2",0.0109646032968931,1.17112913766777,0.118,0.052,1,"Normal","IFNAR2"
"ZMYM2",0.0110099663279053,0.516320561958134,0.332,0.223,1,"Normal","ZMYM2"
