"","experiment","accession","counts"
"9168","GSE171524","GSM5870255",0
"9169","GSE173896","GSM5870255",0
"9170","GSE181388","GSM5870255",0
"9171","GSE196303","GSM5870255",45
"9172","GSE196341","GSM5870255",0
"9173","GSE227136","GSM5870255",0
"9174","HCL","GSM5870255",0
"9175","HTAN_MSK","GSM5870255",0
"9176","munich_cohort_human","GSM5870255",0
"9177","P115_Syn21041850_Lung_scRNASEQ","GSM5870255",0
"9178","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5870255",0
"9179","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5870255",0
"9180","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5870255",0
"9181","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5870255",0
"9182","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5870255",0
"9183","Travaglini_Krasnow_2020","GSM5870255",0
"9184","Vieira_Teichmann_2019","GSM5870255",0
"9185","E-MTAB-11278","GSM5870257",0
"9186","EGAS00001004481","GSM5870257",0
"9187","ERP114453","GSM5870257",0
"9188","Fib_Atlas","GSM5870257",0
"9189","GSE121080","GSM5870257",0
"9190","GSE122960","GSM5870257",0
"9191","GSE126030","GSM5870257",0
"9192","GSE132771","GSM5870257",0
"9193","GSE132914","GSM5870257",0
"9194","GSE134355","GSM5870257",0
"9195","GSE135893","GSM5870257",0
"9196","GSE136831","GSM5870257",0
"9197","GSE137026","GSM5870257",0
"9198","GSE139534","GSM5870257",0
"9199","GSE139555","GSM5870257",0
"9200","GSE139819","GSM5870257",0
"9201","GSE150247","GSM5870257",0
"9202","GSE157376","GSM5870257",0
"9203","GSE158942","GSM5870257",0
"9204","GSE160664","GSM5870257",0
"9205","GSE161382","GSM5870257",0
"9206","GSE167295","GSM5870257",0
"9207","GSE168191","GSM5870257",0
"9208","GSE169471","GSM5870257",0
"9209","GSE171524","GSM5870257",0
"9210","GSE173896","GSM5870257",0
"9211","GSE181388","GSM5870257",0
"9212","GSE196303","GSM5870257",25
"9213","GSE196341","GSM5870257",0
"9214","GSE227136","GSM5870257",0
"9215","HCL","GSM5870257",0
"9216","HTAN_MSK","GSM5870257",0
"9217","munich_cohort_human","GSM5870257",0
"9218","P115_Syn21041850_Lung_scRNASEQ","GSM5870257",0
"9219","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5870257",0
"9220","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5870257",0
"9221","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5870257",0
"9222","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5870257",0
"9223","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5870257",0
"9224","Travaglini_Krasnow_2020","GSM5870257",0
"9225","Vieira_Teichmann_2019","GSM5870257",0
"9226","E-MTAB-11278","GSM5873135",0
"9227","EGAS00001004481","GSM5873135",0
"9228","ERP114453","GSM5873135",0
"9229","Fib_Atlas","GSM5873135",0
"9230","GSE121080","GSM5873135",0
"9231","GSE122960","GSM5873135",0
"9232","GSE126030","GSM5873135",0
"9233","GSE132771","GSM5873135",0
"9234","GSE132914","GSM5873135",0
"9235","GSE134355","GSM5873135",0
"9236","GSE135893","GSM5873135",0
"9237","GSE136831","GSM5873135",0
"9238","GSE137026","GSM5873135",0
"9239","GSE139534","GSM5873135",0
"9240","GSE139555","GSM5873135",0
"9241","GSE139819","GSM5873135",0
"9242","GSE150247","GSM5873135",0
"9243","GSE157376","GSM5873135",0
"9244","GSE158942","GSM5873135",0
"9245","GSE160664","GSM5873135",0
"9246","GSE161382","GSM5873135",0
"9247","GSE167295","GSM5873135",0
"9248","GSE168191","GSM5873135",0
"9249","GSE169471","GSM5873135",0
"9250","GSE171524","GSM5873135",0
"9251","GSE173896","GSM5873135",0
"9252","GSE181388","GSM5873135",0
"9253","GSE196303","GSM5873135",0
"9254","GSE196341","GSM5873135",272
"9255","GSE227136","GSM5873135",0
"9256","HCL","GSM5873135",0
"9257","HTAN_MSK","GSM5873135",0
"9258","munich_cohort_human","GSM5873135",0
"9259","P115_Syn21041850_Lung_scRNASEQ","GSM5873135",0
"9260","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873135",0
"9261","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873135",0
"9262","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873135",0
"9263","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873135",0
"9264","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873135",0
"9265","Travaglini_Krasnow_2020","GSM5873135",0
"9266","Vieira_Teichmann_2019","GSM5873135",0
"9267","E-MTAB-11278","GSM5873136",0
"9268","EGAS00001004481","GSM5873136",0
"9269","ERP114453","GSM5873136",0
"9270","Fib_Atlas","GSM5873136",0
"9271","GSE121080","GSM5873136",0
"9272","GSE122960","GSM5873136",0
"9273","GSE126030","GSM5873136",0
"9274","GSE132771","GSM5873136",0
"9275","GSE132914","GSM5873136",0
"9276","GSE134355","GSM5873136",0
"9277","GSE135893","GSM5873136",0
"9278","GSE136831","GSM5873136",0
"9279","GSE137026","GSM5873136",0
"9280","GSE139534","GSM5873136",0
"9281","GSE139555","GSM5873136",0
"9282","GSE139819","GSM5873136",0
"9283","GSE150247","GSM5873136",0
"9284","GSE157376","GSM5873136",0
"9285","GSE158942","GSM5873136",0
"9286","GSE160664","GSM5873136",0
"9287","GSE161382","GSM5873136",0
"9288","GSE167295","GSM5873136",0
"9289","GSE168191","GSM5873136",0
"9290","GSE169471","GSM5873136",0
"9291","GSE171524","GSM5873136",0
"9292","GSE173896","GSM5873136",0
"9293","GSE181388","GSM5873136",0
"9294","GSE196303","GSM5873136",0
"9295","GSE196341","GSM5873136",145
"9296","GSE227136","GSM5873136",0
"9297","HCL","GSM5873136",0
"9298","HTAN_MSK","GSM5873136",0
"9299","munich_cohort_human","GSM5873136",0
"9300","P115_Syn21041850_Lung_scRNASEQ","GSM5873136",0
"9301","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873136",0
"9302","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873136",0
"9303","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873136",0
"9304","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873136",0
"9305","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873136",0
"9306","Travaglini_Krasnow_2020","GSM5873136",0
"9307","Vieira_Teichmann_2019","GSM5873136",0
"9308","E-MTAB-11278","GSM5873137",0
"9309","EGAS00001004481","GSM5873137",0
"9310","ERP114453","GSM5873137",0
"9311","Fib_Atlas","GSM5873137",0
"9312","GSE121080","GSM5873137",0
"9313","GSE122960","GSM5873137",0
"9314","GSE126030","GSM5873137",0
"9315","GSE132771","GSM5873137",0
"9316","GSE132914","GSM5873137",0
"9317","GSE134355","GSM5873137",0
"9318","GSE135893","GSM5873137",0
"9319","GSE136831","GSM5873137",0
"9320","GSE137026","GSM5873137",0
"9321","GSE139534","GSM5873137",0
"9322","GSE139555","GSM5873137",0
"9323","GSE139819","GSM5873137",0
"9324","GSE150247","GSM5873137",0
"9325","GSE157376","GSM5873137",0
"9326","GSE158942","GSM5873137",0
"9327","GSE160664","GSM5873137",0
"9328","GSE161382","GSM5873137",0
"9329","GSE167295","GSM5873137",0
"9330","GSE168191","GSM5873137",0
"9331","GSE169471","GSM5873137",0
"9332","GSE171524","GSM5873137",0
"9333","GSE173896","GSM5873137",0
"9334","GSE181388","GSM5873137",0
"9335","GSE196303","GSM5873137",0
"9336","GSE196341","GSM5873137",418
"9337","GSE227136","GSM5873137",0
"9338","HCL","GSM5873137",0
"9339","HTAN_MSK","GSM5873137",0
"9340","munich_cohort_human","GSM5873137",0
"9341","P115_Syn21041850_Lung_scRNASEQ","GSM5873137",0
"9342","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873137",0
"9343","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873137",0
"9344","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873137",0
"9345","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873137",0
"9346","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873137",0
"9347","Travaglini_Krasnow_2020","GSM5873137",0
"9348","Vieira_Teichmann_2019","GSM5873137",0
"9349","E-MTAB-11278","GSM5873138",0
"9350","EGAS00001004481","GSM5873138",0
"9351","ERP114453","GSM5873138",0
"9352","Fib_Atlas","GSM5873138",0
"9353","GSE121080","GSM5873138",0
"9354","GSE122960","GSM5873138",0
"9355","GSE126030","GSM5873138",0
"9356","GSE132771","GSM5873138",0
"9357","GSE132914","GSM5873138",0
"9358","GSE134355","GSM5873138",0
"9359","GSE135893","GSM5873138",0
"9360","GSE136831","GSM5873138",0
"9361","GSE137026","GSM5873138",0
"9362","GSE139534","GSM5873138",0
"9363","GSE139555","GSM5873138",0
"9364","GSE139819","GSM5873138",0
"9365","GSE150247","GSM5873138",0
"9366","GSE157376","GSM5873138",0
"9367","GSE158942","GSM5873138",0
"9368","GSE160664","GSM5873138",0
"9369","GSE161382","GSM5873138",0
"9370","GSE167295","GSM5873138",0
"9371","GSE168191","GSM5873138",0
"9372","GSE169471","GSM5873138",0
"9373","GSE171524","GSM5873138",0
"9374","GSE173896","GSM5873138",0
"9375","GSE181388","GSM5873138",0
"9376","GSE196303","GSM5873138",0
"9377","GSE196341","GSM5873138",60
"9378","GSE227136","GSM5873138",0
"9379","HCL","GSM5873138",0
"9380","HTAN_MSK","GSM5873138",0
"9381","munich_cohort_human","GSM5873138",0
"9382","P115_Syn21041850_Lung_scRNASEQ","GSM5873138",0
"9383","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873138",0
"9384","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873138",0
"9385","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873138",0
"9386","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873138",0
"9387","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873138",0
"9388","Travaglini_Krasnow_2020","GSM5873138",0
"9389","Vieira_Teichmann_2019","GSM5873138",0
"9390","E-MTAB-11278","GSM5873139",0
"9391","EGAS00001004481","GSM5873139",0
"9392","ERP114453","GSM5873139",0
"9393","Fib_Atlas","GSM5873139",0
"9394","GSE121080","GSM5873139",0
"9395","GSE122960","GSM5873139",0
"9396","GSE126030","GSM5873139",0
"9397","GSE132771","GSM5873139",0
"9398","GSE132914","GSM5873139",0
"9399","GSE134355","GSM5873139",0
"9400","GSE135893","GSM5873139",0
"9401","GSE136831","GSM5873139",0
"9402","GSE137026","GSM5873139",0
"9403","GSE139534","GSM5873139",0
"9404","GSE139555","GSM5873139",0
"9405","GSE139819","GSM5873139",0
"9406","GSE150247","GSM5873139",0
"9407","GSE157376","GSM5873139",0
"9408","GSE158942","GSM5873139",0
"9409","GSE160664","GSM5873139",0
"9410","GSE161382","GSM5873139",0
"9411","GSE167295","GSM5873139",0
"9412","GSE168191","GSM5873139",0
"9413","GSE169471","GSM5873139",0
"9414","GSE171524","GSM5873139",0
"9415","GSE173896","GSM5873139",0
"9416","GSE181388","GSM5873139",0
"9417","GSE196303","GSM5873139",0
"9418","GSE196341","GSM5873139",119
"9419","GSE227136","GSM5873139",0
"9420","HCL","GSM5873139",0
"9421","HTAN_MSK","GSM5873139",0
"9422","munich_cohort_human","GSM5873139",0
"9423","P115_Syn21041850_Lung_scRNASEQ","GSM5873139",0
"9424","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873139",0
"9425","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873139",0
"9426","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873139",0
"9427","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873139",0
"9428","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873139",0
"9429","Travaglini_Krasnow_2020","GSM5873139",0
"9430","Vieira_Teichmann_2019","GSM5873139",0
"9431","E-MTAB-11278","GSM5873140",0
"9432","EGAS00001004481","GSM5873140",0
"9433","ERP114453","GSM5873140",0
"9434","Fib_Atlas","GSM5873140",0
"9435","GSE121080","GSM5873140",0
"9436","GSE122960","GSM5873140",0
"9437","GSE126030","GSM5873140",0
"9438","GSE132771","GSM5873140",0
"9439","GSE132914","GSM5873140",0
"9440","GSE134355","GSM5873140",0
"9441","GSE135893","GSM5873140",0
"9442","GSE136831","GSM5873140",0
"9443","GSE137026","GSM5873140",0
"9444","GSE139534","GSM5873140",0
"9445","GSE139555","GSM5873140",0
"9446","GSE139819","GSM5873140",0
"9447","GSE150247","GSM5873140",0
"9448","GSE157376","GSM5873140",0
"9449","GSE158942","GSM5873140",0
"9450","GSE160664","GSM5873140",0
"9451","GSE161382","GSM5873140",0
"9452","GSE167295","GSM5873140",0
"9453","GSE168191","GSM5873140",0
"9454","GSE169471","GSM5873140",0
"9455","GSE171524","GSM5873140",0
"9456","GSE173896","GSM5873140",0
"9457","GSE181388","GSM5873140",0
"9458","GSE196303","GSM5873140",0
"9459","GSE196341","GSM5873140",497
"9460","GSE227136","GSM5873140",0
"9461","HCL","GSM5873140",0
"9462","HTAN_MSK","GSM5873140",0
"9463","munich_cohort_human","GSM5873140",0
"9464","P115_Syn21041850_Lung_scRNASEQ","GSM5873140",0
"9465","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873140",0
"9466","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873140",0
"9467","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873140",0
"9468","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873140",0
"9469","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873140",0
"9470","Travaglini_Krasnow_2020","GSM5873140",0
"9471","Vieira_Teichmann_2019","GSM5873140",0
"9472","E-MTAB-11278","GSM5873141",0
"9473","EGAS00001004481","GSM5873141",0
"9474","ERP114453","GSM5873141",0
"9475","Fib_Atlas","GSM5873141",0
"9476","GSE121080","GSM5873141",0
"9477","GSE122960","GSM5873141",0
"9478","GSE126030","GSM5873141",0
"9479","GSE132771","GSM5873141",0
"9480","GSE132914","GSM5873141",0
"9481","GSE134355","GSM5873141",0
"9482","GSE135893","GSM5873141",0
"9483","GSE136831","GSM5873141",0
"9484","GSE137026","GSM5873141",0
"9485","GSE139534","GSM5873141",0
"9486","GSE139555","GSM5873141",0
"9487","GSE139819","GSM5873141",0
"9488","GSE150247","GSM5873141",0
"9489","GSE157376","GSM5873141",0
"9490","GSE158942","GSM5873141",0
"9491","GSE160664","GSM5873141",0
"9492","GSE161382","GSM5873141",0
"9493","GSE167295","GSM5873141",0
"9494","GSE168191","GSM5873141",0
"9495","GSE169471","GSM5873141",0
"9496","GSE171524","GSM5873141",0
"9497","GSE173896","GSM5873141",0
"9498","GSE181388","GSM5873141",0
"9499","GSE196303","GSM5873141",0
"9500","GSE196341","GSM5873141",234
"9501","GSE227136","GSM5873141",0
"9502","HCL","GSM5873141",0
"9503","HTAN_MSK","GSM5873141",0
"9504","munich_cohort_human","GSM5873141",0
"9505","P115_Syn21041850_Lung_scRNASEQ","GSM5873141",0
"9506","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873141",0
"9507","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873141",0
"9508","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873141",0
"9509","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873141",0
"9510","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873141",0
"9511","Travaglini_Krasnow_2020","GSM5873141",0
"9512","Vieira_Teichmann_2019","GSM5873141",0
"9513","E-MTAB-11278","GSM5873142",0
"9514","EGAS00001004481","GSM5873142",0
"9515","ERP114453","GSM5873142",0
"9516","Fib_Atlas","GSM5873142",0
"9517","GSE121080","GSM5873142",0
"9518","GSE122960","GSM5873142",0
"9519","GSE126030","GSM5873142",0
"9520","GSE132771","GSM5873142",0
"9521","GSE132914","GSM5873142",0
"9522","GSE134355","GSM5873142",0
"9523","GSE135893","GSM5873142",0
"9524","GSE136831","GSM5873142",0
"9525","GSE137026","GSM5873142",0
"9526","GSE139534","GSM5873142",0
"9527","GSE139555","GSM5873142",0
"9528","GSE139819","GSM5873142",0
"9529","GSE150247","GSM5873142",0
"9530","GSE157376","GSM5873142",0
"9531","GSE158942","GSM5873142",0
"9532","GSE160664","GSM5873142",0
"9533","GSE161382","GSM5873142",0
"9534","GSE167295","GSM5873142",0
"9535","GSE168191","GSM5873142",0
"9536","GSE169471","GSM5873142",0
"9537","GSE171524","GSM5873142",0
"9538","GSE173896","GSM5873142",0
"9539","GSE181388","GSM5873142",0
"9540","GSE196303","GSM5873142",0
"9541","GSE196341","GSM5873142",2460
"9542","GSE227136","GSM5873142",0
"9543","HCL","GSM5873142",0
"9544","HTAN_MSK","GSM5873142",0
"9545","munich_cohort_human","GSM5873142",0
"9546","P115_Syn21041850_Lung_scRNASEQ","GSM5873142",0
"9547","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873142",0
"9548","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873142",0
"9549","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873142",0
"9550","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873142",0
"9551","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873142",0
"9552","Travaglini_Krasnow_2020","GSM5873142",0
"9553","Vieira_Teichmann_2019","GSM5873142",0
"9554","E-MTAB-11278","GSM5873143",0
"9555","EGAS00001004481","GSM5873143",0
"9556","ERP114453","GSM5873143",0
"9557","Fib_Atlas","GSM5873143",0
"9558","GSE121080","GSM5873143",0
"9559","GSE122960","GSM5873143",0
"9560","GSE126030","GSM5873143",0
"9561","GSE132771","GSM5873143",0
"9562","GSE132914","GSM5873143",0
"9563","GSE134355","GSM5873143",0
"9564","GSE135893","GSM5873143",0
"9565","GSE136831","GSM5873143",0
"9566","GSE137026","GSM5873143",0
"9567","GSE139534","GSM5873143",0
"9568","GSE139555","GSM5873143",0
"9569","GSE139819","GSM5873143",0
"9570","GSE150247","GSM5873143",0
"9571","GSE157376","GSM5873143",0
"9572","GSE158942","GSM5873143",0
"9573","GSE160664","GSM5873143",0
"9574","GSE161382","GSM5873143",0
"9575","GSE167295","GSM5873143",0
"9576","GSE168191","GSM5873143",0
"9577","GSE169471","GSM5873143",0
"9578","GSE171524","GSM5873143",0
"9579","GSE173896","GSM5873143",0
"9580","GSE181388","GSM5873143",0
"9581","GSE196303","GSM5873143",0
"9582","GSE196341","GSM5873143",280
"9583","GSE227136","GSM5873143",0
"9584","HCL","GSM5873143",0
"9585","HTAN_MSK","GSM5873143",0
"9586","munich_cohort_human","GSM5873143",0
"9587","P115_Syn21041850_Lung_scRNASEQ","GSM5873143",0
"9588","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873143",0
"9589","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873143",0
"9590","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873143",0
"9591","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873143",0
"9592","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873143",0
"9593","Travaglini_Krasnow_2020","GSM5873143",0
"9594","Vieira_Teichmann_2019","GSM5873143",0
"9595","E-MTAB-11278","GSM5873144",0
"9596","EGAS00001004481","GSM5873144",0
"9597","ERP114453","GSM5873144",0
"9598","Fib_Atlas","GSM5873144",0
"9599","GSE121080","GSM5873144",0
"9600","GSE122960","GSM5873144",0
"9601","GSE126030","GSM5873144",0
"9602","GSE132771","GSM5873144",0
"9603","GSE132914","GSM5873144",0
"9604","GSE134355","GSM5873144",0
"9605","GSE135893","GSM5873144",0
"9606","GSE136831","GSM5873144",0
"9607","GSE137026","GSM5873144",0
"9608","GSE139534","GSM5873144",0
"9609","GSE139555","GSM5873144",0
"9610","GSE139819","GSM5873144",0
"9611","GSE150247","GSM5873144",0
"9612","GSE157376","GSM5873144",0
"9613","GSE158942","GSM5873144",0
"9614","GSE160664","GSM5873144",0
"9615","GSE161382","GSM5873144",0
"9616","GSE167295","GSM5873144",0
"9617","GSE168191","GSM5873144",0
"9618","GSE169471","GSM5873144",0
"9619","GSE171524","GSM5873144",0
"9620","GSE173896","GSM5873144",0
"9621","GSE181388","GSM5873144",0
"9622","GSE196303","GSM5873144",0
"9623","GSE196341","GSM5873144",42
"9624","GSE227136","GSM5873144",0
"9625","HCL","GSM5873144",0
"9626","HTAN_MSK","GSM5873144",0
"9627","munich_cohort_human","GSM5873144",0
"9628","P115_Syn21041850_Lung_scRNASEQ","GSM5873144",0
"9629","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873144",0
"9630","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873144",0
"9631","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873144",0
"9632","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873144",0
"9633","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873144",0
"9634","Travaglini_Krasnow_2020","GSM5873144",0
"9635","Vieira_Teichmann_2019","GSM5873144",0
"9636","E-MTAB-11278","GSM5873145",0
"9637","EGAS00001004481","GSM5873145",0
"9638","ERP114453","GSM5873145",0
"9639","Fib_Atlas","GSM5873145",0
"9640","GSE121080","GSM5873145",0
"9641","GSE122960","GSM5873145",0
"9642","GSE126030","GSM5873145",0
"9643","GSE132771","GSM5873145",0
"9644","GSE132914","GSM5873145",0
"9645","GSE134355","GSM5873145",0
"9646","GSE135893","GSM5873145",0
"9647","GSE136831","GSM5873145",0
"9648","GSE137026","GSM5873145",0
"9649","GSE139534","GSM5873145",0
"9650","GSE139555","GSM5873145",0
"9651","GSE139819","GSM5873145",0
"9652","GSE150247","GSM5873145",0
"9653","GSE157376","GSM5873145",0
"9654","GSE158942","GSM5873145",0
"9655","GSE160664","GSM5873145",0
"9656","GSE161382","GSM5873145",0
"9657","GSE167295","GSM5873145",0
"9658","GSE168191","GSM5873145",0
"9659","GSE169471","GSM5873145",0
"9660","GSE171524","GSM5873145",0
"9661","GSE173896","GSM5873145",0
"9662","GSE181388","GSM5873145",0
"9663","GSE196303","GSM5873145",0
"9664","GSE196341","GSM5873145",256
"9665","GSE227136","GSM5873145",0
"9666","HCL","GSM5873145",0
"9667","HTAN_MSK","GSM5873145",0
"9668","munich_cohort_human","GSM5873145",0
"9669","P115_Syn21041850_Lung_scRNASEQ","GSM5873145",0
"9670","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873145",0
"9671","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873145",0
"9672","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873145",0
"9673","P90_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873145",0
"9674","P91_COVID19CELLATLAS_Lung_scRNASEQ","GSM5873145",0
"9675","Travaglini_Krasnow_2020","GSM5873145",0
"9676","Vieira_Teichmann_2019","GSM5873145",0
"9677","E-MTAB-11278","GSM5873146",0
"9678","EGAS00001004481","GSM5873146",0
"9679","ERP114453","GSM5873146",0
"9680","Fib_Atlas","GSM5873146",0
"9681","GSE121080","GSM5873146",0
"9682","GSE122960","GSM5873146",0
"9683","GSE126030","GSM5873146",0
"9684","GSE132771","GSM5873146",0
"9685","GSE132914","GSM5873146",0
"9686","GSE134355","GSM5873146",0
"9687","GSE135893","GSM5873146",0
"9688","GSE136831","GSM5873146",0
"9689","GSE137026","GSM5873146",0
"9690","GSE139534","GSM5873146",0
"9691","GSE139555","GSM5873146",0
"9692","GSE139819","GSM5873146",0
"9693","GSE150247","GSM5873146",0
"9694","GSE157376","GSM5873146",0
"9695","GSE158942","GSM5873146",0
"9696","GSE160664","GSM5873146",0
"9697","GSE161382","GSM5873146",0
"9698","GSE167295","GSM5873146",0
"9699","GSE168191","GSM5873146",0
"9700","GSE169471","GSM5873146",0
"9701","GSE171524","GSM5873146",0
"9702","GSE173896","GSM5873146",0
"9703","GSE181388","GSM5873146",0
"9704","GSE196303","GSM5873146",0
"9705","GSE196341","GSM5873146",224
"9706","GSE227136","GSM5873146",0
"9707","HCL","GSM5873146",0
"9708","HTAN_MSK","GSM5873146",0
"9709","munich_cohort_human","GSM5873146",0
"9710","P115_Syn21041850_Lung_scRNASEQ","GSM5873146",0
"9711","P86_COVID19CELLATLAS_Lung_Parenchyma_scRNASEQ","GSM5873146",0
"9712","P87_COVID19CELLATLAS_Lung_Bronchi_scRNASEQ","GSM5873146",0
"9713","P88_COVID19CELLATLAS_Lung_Nasal_scRNASEQ","GSM5873146",0
