"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PGGT1B",0.012717174382205,0.265667736451815,0.146,0.11,1,"COPD","PGGT1B"
"FN1",0.0127527972839438,0.376983184268945,0.258,0.22,1,"COPD","FN1"
"SIPA1",0.0128238066223344,0.252279208702112,0.182,0.142,1,"COPD","SIPA1"
"CCL23",0.0129043266494453,0.410117196825078,0.129,0.096,1,"COPD","CCL23"
"RRM2B",0.0129568102330399,0.30422597354544,0.141,0.106,1,"COPD","RRM2B"
"SLC25A5",0.0129824892164578,0.245772948633503,0.347,0.297,1,"COPD","SLC25A5"
"OGFRL1",0.0129843079943411,0.146277948799433,0.1,0.07,1,"COPD","OGFRL1"
"RUVBL1",0.0130035489877377,0.339042476943313,0.103,0.074,1,"COPD","RUVBL1"
"HP1BP3",0.0131228427100549,0.200065809514573,0.499,0.437,1,"COPD","HP1BP3"
"FUNDC2",0.0131420522953835,0.198788107161218,0.245,0.196,1,"COPD","FUNDC2"
"ATG3",0.0131420942487641,0.33111737057056,0.209,0.168,1,"COPD","ATG3"
"PARP10",0.0131515323314612,0.207076538864345,0.109,0.077,1,"COPD","PARP10"
"RGS5",0.0132870389534413,0.350876804329668,0.322,0.288,1,"COPD","RGS5"
"SCRN2",0.0133094975331288,0.459874042242858,0.128,0.096,1,"COPD","SCRN2"
"CHST12",0.0133339567172434,0.298267110612781,0.198,0.157,1,"COPD","CHST12"
"ZNF217",0.0133404504428326,0.184449508163098,0.138,0.102,1,"COPD","ZNF217"
"DNAJB12",0.0134005486762385,0.266451188913449,0.158,0.121,1,"COPD","DNAJB12"
"JMJD6",0.0134008362171358,0.26974317176803,0.126,0.093,1,"COPD","JMJD6"
"SAMD4B",0.0134065244360886,0.138262910171714,0.196,0.152,1,"COPD","SAMD4B"
"CLN5",0.0134086769343219,0.259956036371084,0.168,0.129,1,"COPD","CLN5"
"LEPR",0.0134292979645472,0.166814259471489,0.548,0.479,1,"COPD","LEPR"
"ISCA1",0.013467255720109,0.238312089981245,0.16,0.123,1,"COPD","ISCA1"
"ANXA6",0.0135724679121814,0.373001008865457,0.107,0.077,1,"COPD","ANXA6"
"TNFRSF10A",0.0136352512364515,0.171611286689581,0.18,0.139,1,"COPD","TNFRSF10A"
"ZNF91",0.0137466697437069,0.151255935167045,0.209,0.163,1,"COPD","ZNF91"
"DHPS",0.0138029804978258,0.347995843887628,0.15,0.114,1,"COPD","DHPS"
"TOP1",0.0138259300142053,0.18166316723913,0.508,0.459,1,"COPD","TOP1"
"FAM118A",0.0138588847828518,0.345772123264714,0.127,0.095,1,"COPD","FAM118A"
"GLTP",0.0139314391682344,0.268568066436683,0.181,0.14,1,"COPD","GLTP"
"TAL1",0.0139607605345724,0.289874789505297,0.14,0.106,1,"COPD","TAL1"
"CCDC69",0.0140409443484031,0.284640974233149,0.299,0.25,1,"COPD","CCDC69"
"NT5E",0.0140514002821322,0.245233376982881,0.116,0.085,1,"COPD","NT5E"
