"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CDK2AP2",0.00702197933779737,0.800235956805401,0.202,0.118,1,"COPD","CDK2AP2"
"RABL6",0.00702652922244102,0.504037483779037,0.167,0.093,1,"COPD","RABL6"
"PSMA3",0.00702946399218202,0.474086085385893,0.279,0.179,1,"COPD","PSMA3"
"EIF2AK1",0.00708134562807756,0.388751270795403,0.197,0.113,1,"COPD","EIF2AK1"
"PLSCR1",0.00708324260916904,0.493751610555925,0.189,0.108,1,"COPD","PLSCR1"
"RTL8C",0.00716200482230104,0.6138499397285,0.202,0.118,1,"COPD","RTL8C"
"GNG12",0.00719188103068979,0.531252340518201,0.27,0.174,1,"COPD","GNG12"
"HSF1",0.00720462471091772,0.766939027486059,0.129,0.065,1,"COPD","HSF1"
"PITRM1",0.0072059407228545,0.235343927362341,0.15,0.078,1,"COPD","PITRM1"
"WDR1",0.00720723046181246,0.374701632768894,0.249,0.151,1,"COPD","WDR1"
"MGAT1",0.00722090661770097,0.403325817526864,0.275,0.176,1,"COPD","MGAT1"
"LSM12",0.00729038718200335,0.452923630400661,0.146,0.076,1,"COPD","LSM12"
"TSHZ1",0.0072940769706806,0.338204857774805,0.116,0.055,1,"COPD","TSHZ1"
"DYNLL2",0.00729428854474189,1.12198897352117,0.155,0.086,1,"COPD","DYNLL2"
"TMEM125",0.00737473967570724,0.438182323926226,0.416,0.29,1,"COPD","TMEM125"
"ENPP4",0.00739082191872159,0.397832010663563,0.197,0.116,1,"COPD","ENPP4"
"DHX30",0.00739436944009033,0.465198898277275,0.189,0.108,1,"COPD","DHX30"
"TMEM139",0.00740378098865159,1.09204228959043,0.155,0.086,1,"COPD","TMEM139"
"TMEM160",0.0074089915127823,0.319745713977437,0.352,0.224,1,"COPD","TMEM160"
"STARD3NL",0.00749614840474066,0.749955091504229,0.155,0.086,1,"COPD","STARD3NL"
"NANS",0.00754413945389244,0.436314897353695,0.15,0.078,1,"COPD","NANS"
"SSU72",0.00759203321790582,0.472302517424875,0.292,0.189,1,"COPD","SSU72"
"SRGN",0.00760472299311524,0.738124305946429,0.167,0.093,1,"COPD","SRGN"
"MX1",0.00761986654739516,0.953587290443783,0.116,0.055,1,"COPD","MX1"
"TAPT1",0.00762386018714797,0.251055286344188,0.245,0.146,1,"COPD","TAPT1"
"LRRC41",0.00764057572266087,0.3785597688319,0.15,0.078,1,"COPD","LRRC41"
"MRPL27",0.00766234040361437,0.672386352222461,0.176,0.098,1,"COPD","MRPL27"
"DUSP18",0.00766427666418992,0.496633678802723,0.116,0.055,1,"COPD","DUSP18"
"ABHD11",0.00767503185266144,0.6430814947586,0.142,0.073,1,"COPD","ABHD11"
"GLIS2",0.00767762989842354,0.544375334300487,0.167,0.093,1,"COPD","GLIS2"
"SDHB",0.00768595776315243,0.397633975479166,0.21,0.123,1,"COPD","SDHB"
"TSPAN13",0.00771706545594555,0.30120958306612,0.661,0.537,1,"COPD","TSPAN13"
"CLPTM1L",0.00773251606505439,0.515016966486866,0.283,0.186,1,"COPD","CLPTM1L"
"ARHGAP45",0.00779696844300973,0.187223224753852,0.275,0.171,1,"COPD","ARHGAP45"
"PDE12",0.00780248762521825,0.682476279882132,0.112,0.053,1,"COPD","PDE12"
"EPB41L2",0.00782154472694876,0.602330877575109,0.116,0.055,1,"COPD","EPB41L2"
"NDUFS8",0.00782494981152711,0.431599672687115,0.279,0.179,1,"COPD","NDUFS8"
"NOC3L",0.00786060596997628,0.371996359218842,0.124,0.06,1,"COPD","NOC3L"
"DNPEP",0.00786429382653228,0.730175397845316,0.129,0.065,1,"COPD","DNPEP"
"AMD1",0.00788907319019276,0.378263974459848,0.318,0.209,1,"COPD","AMD1"
"MRPS18C",0.00789547716675068,0.666137230038067,0.155,0.086,1,"COPD","MRPS18C"
"SERTAD3",0.00789636969306756,0.382767087615751,0.146,0.076,1,"COPD","SERTAD3"
"CD99",0.00794244030449032,0.335135628140861,0.369,0.247,1,"COPD","CD99"
"CCDC59",0.00794869570234293,1.02644599511403,0.15,0.083,1,"COPD","CCDC59"
"FUCA2",0.00798169775847094,0.42893550148457,0.116,0.055,1,"COPD","FUCA2"
"SREK1IP1",0.00799137964787631,0.445052856377101,0.219,0.134,1,"COPD","SREK1IP1"
"SLC16A4",0.00800107356673435,0.732797279781834,0.18,0.106,1,"COPD","SLC16A4"
"TXNIP",0.0080216405326913,0.457487278686834,0.399,0.285,1,"COPD","TXNIP"
"COMMD3",0.00806273801708974,0.762694320914426,0.124,0.063,1,"COPD","COMMD3"
"SREK1",0.00806988244678488,0.522524299606998,0.305,0.202,1,"COPD","SREK1"
"TICAM1",0.00808126272593535,0.545289989889382,0.129,0.065,1,"COPD","TICAM1"
"ETFB",0.00809047318220489,0.657820234974424,0.219,0.136,1,"COPD","ETFB"
"YPEL5",0.00809327996822097,0.432055801271014,0.33,0.222,1,"COPD","YPEL5"
"PPP1R7",0.00811947703299807,0.832512093378148,0.159,0.088,1,"COPD","PPP1R7"
"ARSD",0.00818428446987738,0.940397446601625,0.167,0.096,1,"COPD","ARSD"
"CEACAM6",0.0081873644595019,0.353273585961338,0.652,0.496,1,"COPD","CEACAM6"
"PLOD3",0.00821922378715321,0.138023792777293,0.124,0.06,1,"COPD","PLOD3"
"PRNP",0.00824090242819647,0.382041229223591,0.24,0.149,1,"COPD","PRNP"
"GADD45GIP1",0.00826965745587826,0.648578647944426,0.249,0.159,1,"COPD","GADD45GIP1"
"AGER",0.00827960635891451,0.349620155866995,0.734,0.592,1,"COPD","AGER"
"DDAH1",0.00837172965887705,0.388358878848049,0.249,0.156,1,"COPD","DDAH1"
"UQCC3",0.00837996582434673,0.984680851209134,0.107,0.05,1,"COPD","UQCC3"
"PCMT1",0.00838117891906094,0.404199631010663,0.292,0.189,1,"COPD","PCMT1"
"LONRF1",0.0083977915191441,0.734307764747826,0.142,0.076,1,"COPD","LONRF1"
"BAD",0.00842100712842639,0.958087776510633,0.189,0.113,1,"COPD","BAD"
"IFT57",0.00844481704139512,0.417642808815476,0.528,0.388,1,"COPD","IFT57"
"EXOG",0.00845558107995227,0.430124911189136,0.116,0.055,1,"COPD","EXOG"
"MPLKIP",0.00846243310554412,0.546527167541968,0.129,0.065,1,"COPD","MPLKIP"
"SQOR",0.00855871477735928,0.48887106630427,0.142,0.073,1,"COPD","SQOR"
"C1QA",0.00864527641410095,0.637875780463825,0.176,0.101,1,"COPD","C1QA"
